,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,United Nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Guinea-Bissau,,624,B R,  27 961,   488,   590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   466,,,   48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   91,,,,  1 247,,,,,,,,,,,  4 069,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 407,,,,,,,,,,,,,   461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   678,,,,,,,,,,,,,,,,,,  16 635,,,   524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   257,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Liberia,,430,B,  208 563,  5 428,  13 407,,,,,,,,,,,,,,,,,,,,,,   61,,,,,,,,,,,   379,,,,,   241,,,,,,,,,,,,,,  2 132,,,,,,,,,,,,,,,,,,,,,,,   289,,,,   650,,   906,  9 723,,,,,,,,  32 238,  2 211,,,,,,,   756,,,,,,,   246,,,,,,,,,,,  4 133,,,,,,,,,,,  1 924,,,,,,,,,,,,,,,,,,,   291,,,,  1 101,  2 337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   237,,,  124 102,,,,,,,,,   279,,,,,,  1 094,   144,,,,,,   244,,,,,,,,,,,,  1 119,,  2 891,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Mali,,466,B R,  176 187,  1 864,  16 808,,,   507,,,   72,,,,,,,,,,,,,,,,   566,,,,,,,,,,,  20 221,,,,   618,,,   295,,,,   190,,,,,  4 208,,,  59 377,,,,,,,,,,,,,,,,,,,,,,,  2 679,,,  4 670,   621,,,  2 323,,,,,,,,  17 896,,,,,,,,,,,,,,,,,,,,,,,,,,,,   612,,,,,,,,,,,,,  20 955,,,,,,,,,,,,,,,,,,,  4 803,  1 663,,,,,,,,,,,,,,,,,,,,   240,,,,,,,,,,,  12 540,,,  1 283,,,,,,,,,,,,,,,,,,,,,,   934,,,,,,,,,,,,,,   242,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Mauritania,,478,C R,  89 562,   55,  1 453,,,  1 549,,,,,,   64,,,,,,,,,,,   59,,   524,,,,,,,   152,,,,,,,,   373,   49,,,   50,,,   151,,,,,,,,   186,,,,,,,   33,,,,,,   215,,,,,,,,,,,,,   82,,,,   198,,,,,,,,  2 936,  1 140,,,,,,,,,,   82,,,,   53,,,,,,,   30,,,,   113,,,   132,,,,,,,,  41 626,,,,,,,,,,,,,   326,,,,,,,,,,   144,,,,,,,,,,,,,,,,,   67,,,,   59,,,,,,,,,,   291,  36 493,,,,,,,,,,,,   82,,   144,,,,,,   133,,,,,   111,,,,   236,,,,,,,   66,,,   105,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Niger,,562,B R,  145 999,  2 217,  7 747,,,   364,,,,,,,,,,,,,,,,,,,  12 961,,,,,,,,,,,  13 956,,,,   329,,,,  1 077,,,,,,,,,,,  2 774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   123,,,,,,,,  64 573,,,,,,,,,,,,,,,,,,,,,,,,  28 313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   910,,,,,,,,,,,,,,,   418,,,,,,,,,,  7 356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Nigeria,,566,C R,  462 999,  14 463,  86 999,,,,,,,,,,,,,,,,,,,,,,  117 556,,,,,,,,,,,,,,,  10 384,,,,  11 265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  81 276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  7 931,,,,,,,,,  39 251,,,,,,,,,,,,,,,,,,,,,,,  39 858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 574,,,,,,,,,,,,,,,,,,,,,,  52 442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Saint Helena,(4),654,B,   394,   21,   18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   73,,,,,,,,,,,,,,,,,,,,,,,,,,,   282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Senegal,,686,B R,  287 654,  12 546,  25 092,,,  3 622,,,,,,,,,,,,,,,,,,,  3 120,,,,,,,   560,,,,,,,,   875,,,,,,,,,,,,,,,  2 428,,,,,,,,,,,,,,,,,,,,,,,  11 977,,,,  4 458,,   754,  1 543,,,,,,,,  44 519,  24 916,,,,,,,,,,,,,,,,,,,,,,,,,   952,,,,,,,,,,,  29 450,,,,  98 848,,,,,,,,,  3 560,,,,,,,,,,  1 460,   733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 230,,,,  12 876,,,,,,,,,,,,,,,,,,,,,,  1 443,,,,,,,,,,,,,,   692,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Sierra Leone,,694,B R,  105 374,   389,   636,,,,,,,,,,,,,,,,,,,,,,   255,,,,,,,,,,,   34,,   4,,,   37,,,,,,   273,,,,,,,,   72,,,,,,   6,,,,,,,,,,,,,,,,,,,,,  5 110,,   131,  1 274,,,,,,,,  72 439,   23,,,,,,,   395,,,,,,,,,   6,,,,,,,,,  2 136,,  15 725,,,,,,,,,  1 904,,,,   138,,,,,,,,,,,,,,,,,,,   157,  2 063,,,,,,,,,,,,,,,,   14,,,,   73,,,,,,,,,,,   718,,,,,,,,,,   233,,,,,,,,,,,,,,,   41,,,,,,,,,,,,   595,,   493,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Togo,,768,C R,  101 583,  1 405,  9 456,,,,,,,,,,,,,,,,,,,,   28,,  26 058,,,,,,,,,,,  6 908,,   21,,   376,   20,,   201,   385,,,   278,,,,,   138,,,  1 791,,,,,,,   312,,,,,,,,   56,,,,,,,,  1 523,,,   484,   574,,   87,  19 575,,,,,,,,  1 749,   69,,,,,,,,,,,,,,,,,,,,,,,,,,,   91,,,,,,,,,  2 038,,,,   76,,,,,,,,,,,,,,,,,,,  14 286,  11 900,,,,,,,,,,,,,,,,,,,,,   899,,,,,,,,   21,,   544,,,   55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   179,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Asia,,935,, 46 548 225,  698 228, 2 061 628, 3 454 037,  2 477,  26 971,0,0,  1 363,0,  7 456,  32 867,  241 763,   33,  38 531,  18 130,  674 166,0,  23 906, 5 178 967,0,  174 328,  11 700,0,   3,0,  117 302,   284,0,  7 221,   3,  227 324,   43,  27 049,  480 285,0,   2,   10,  158 538,   20,  40 987,0,   6,  11 458,0,  2 993, 2 995 871,  48 947,  81 548,  1 707,0,   296,0,   54,0,   184,   129,0,  9 537,   931,  38 029,   259,  4 949,   2,0,   4,   260, 1 133 047,   4,0,  12 051,  3 271,  120 252,0,0,  1 300,  2 632,  51 479,0,0,0,0,  134 515,  564 185,  1 347,   2,  104 155,0,0,   27,   489,   125,0,0,0,   5,0,   2,  16 933,   61, 5 516 806, 1 613 070,  142 847, 1 035 623,  2 154,0,  99 443,  11 809,   6,  64 336,  241 106,  120 064,  5 794,0,  56 247,  34 101,  269 855,  12 921,  87 354,0,0,  32 049,0,  25 363,   30,   3,   3,  641 996,  1 220,0,   36,0,0,   269,  1 459,0,  3 147,0,0,   814,0,0,  173 772,   4,  758 098,   2,0,  838 969,  26 608,0,  9 597,   4,   33,  6 154,0,0,  10 890,  10 210, 2 728 861,   522,   7,   167,   3,  44 222,  810 147,  129 245,  4 079,   29,  10 236,  871 071,  51 552,0,  146 658, 4 513 925,0,0,0,0,0,0,0,0,0,  62 243,   42,   945,   5,   2,  64 919,0,   256,   91,0,  68 165,  12 226,  7 115,  5 751,  581 094, 1 967 906,  293 234,   71,   44,  6 138,  14 789,  457 817,  65 653,  147 703,  84 485,  72 135,0,0,0,   6,  43 870,  109 862,  10 850,0,0,  1 472,  756 311,  81 832,  165 448,   180,  251 513,   30,  4 969,  368 597,0,   711,  183 344,0,0,  441 636,   999,   108,,,,,,,,,,,,,,,
72,Central Asia,,5500,, 5 890 035,  36 084,  58 262,  12 248,0,   160,0,0,0,0,0,0,  31 543,0,0,   79,  81 198,0,0,0,0,  125 938,0,0,0,0,0,0,0,0,0,0,0,   31,  3 637,0,0,0,0,0,   62,0,0,0,0,0,  1 814,0,0,0,0,0,0,0,0,0,0,0,0,0,  33 776,0,   161,0,0,0,0,0,0,0,0,  1 895,0,0,0,0,   303,0,0,0,0,0,  12 209,  298 406,0,0,  12 167,0,0,0,0,0,0,0,0,0,0,0,0,0,   760,0,  5 937,   78,0,0,0,0,0,0,0,  83 142,0,0,0,  25 806,0,  2 710,0,0,0,0,0,  9 521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   63,0,   135,0,   30,0,0,0,0,   46,   144,0,0,0,0,0,0,  28 932,0,0,0,  33 311,  19 041,0,   718, 4 081 444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   66,0,  21 536,0,0,0,0,0,0,0,0,  28 951,  4 277,0,0,0,  534 170,0,   387,0,   338,   30,0,  298 180,0,0,   278,0,0,0,   31,0,,,,,,,,,,,,,,,
73,Kazakhstan,,398,B, 3 245 250,,,,,,,,,,,,  7 156,,,,  35 661,,,,,  61 663,,,,,,,,,,,,,  3 637,,,,,,,,,,,,  1 142,,,,,,,,,,,,,,  32 525,,,,,,,,,,,   588,,,,,,,,,,,  3 089,  270 390,,,  12 167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5 276,,   588,,,,,,  3 785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  22 643,,,,  32 244,  10 999,,, 2 253 497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8 351,,,,,,,,,  27 068,   555,,,,  302 168,,,,,,,  150 058,,,,,,,,,,,,,,,,,,,,,,,
74,Kyrgyzstan,,417,B,  510 296,  6 086,  5 597,,,,,,,,,,  5 997,,,,  11 702,,,,,  24 823,,,,,,,,,,,,,,,,,,,,,,,,,   612,,,,,,,,,,,,,,  1 058,,,,,,,,,,,  1 307,,,,,   303,,,,,,  8 367,  10 548,,,,,,,,,,,,,,,,,,,,,,,,,,,,  31 791,,,,,,  2 122,,,,,,  5 736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  6 242,,,,  1 067,  6 653,,   718,  284 678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 893,,,,,,,,,   928,  2 427,,,,  69 408,,,,,,,  16 955,,,   278,,,,,,,,,,,,,,,,,,,,
75,Tajikistan,,762,B,  348 347,   217,   259,  12 248,,   160,,,,,,,   221,,,   79,   209,,,,,   771,,,,,,,,,,,,   31,,,,,,,   62,,,,,,   60,,,,,,,,,,,,,,   193,,   161,,,,,,,,,,,,,,,,,,,,   753,   166,,,,,,,,,,,,,,,,,   760,,  1 473,   78,,,,,,,,   951,,,,  15 292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   63,,   135,,   30,,,,,   46,   144,,,,,,,   47,,,,,  1 389,,,  294 449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   66,,,,,,,,,,,   955,   744,,,,  2 520,,   387,,   338,   30,,  12 829,,,,,,,   31,,,,,,,,,,,,,,,,
76,Turkmenistan,,795,B,  273 565,  1 850,  1 666,,,,,,,,,,  9 767,,,,  10 639,,,,,  5 390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 591,,,,,,,,,,,,,,,,,,,  4 464,,,,,,,,,  25 289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  86 857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  6 714,,,,,,,  118 338,,,,,,,,,,,,,,,,,,,,,,,
77,Uzbekistan,,860,B, 1 512 577,  27 931,  50 740,,,,,,,,,,  8 402,,,,  22 987,,,,,  33 291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  14 711,,,,,,,,,,,,,,,,,,,,,,,,,,,,  25 111,,,,  5 238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 161 963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8 292,,,,,,,,,,   551,,,,  153 360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Eastern Asia,,906,, 4 658 475,  64 755,  371 745,0,0,0,0,0,0,0,0,  2 950,0,0,  16 755,   393,0,0,0,  11 900,0,0,   433,0,0,0,0,0,0,0,0,  212 802,0,0,   1,0,0,0,  1 481,0,  26 179,0,0,0,0,0, 2 255 811,  16 405,  71 239,0,0,0,0,0,0,0,0,0,0,   6,   56,0,   577,0,0,0,0,   645,0,0,0,0,0,0,0,0,   463,  6 406,0,0,0,0,0,  6 346,  1 187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  25 599,  141 691,  8 764,0,  1 390,0,0,  1 762,0,  24 356,0,  1 191,0,0,0,0,   4,0,0,0,0,0,0,0,0,0,0,  20 942,0,0,0,0,0,0,0,0,  1 255,0,0,   703,0,0,0,0,   552,0,0,  7 936,  1 597,0,  4 333,0,0,  1 419,0,0,   379,0,  14 739,0,0,0,0,  42 931,  217 557,   589,  3 187,0,0,  825 986,0,0,0,  8 238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  8 963,0,   4,0,0,0,   190,0,  1 446,  8 271,0,0,0,0,   860,  1 503,0,0,  42 432,   13,0,0,0,0,0,0,   120,0,0,0,0,0,0,  32 649,0,  89 639,0,   6,  1 823,0,0,  44 921,0,0,0,0,0,,,,,,,,,,,,,,,
79,China,(5),156,C,  442 198,  17 428,  80 708,,,,,,,,,,,,  3 091,,,,,  2 376,,,,,,,,,,,,  32 797,,,,,,,,,  4 985,,,,,,,  2 805,  12 470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5 478,  24 962,,,,,,,,  4 732,,,,,,,,,,,,,,,,,,  3 805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 494,,,,,  5 956,  40 390,,,,,  141 332,,,,  1 607,,,,,,,,,,,,,,,,,,,,,,,,  3 470,,,,,,,,,  8 390,,,,,,,,,,,,,,,  5 649,,  18 124,,,,,,  19 149,,,,,,,,,,,,,,,,,,,,
80,"China, Hong Kong Special Administrative Region",(6),344,B, 2 443 798,  29 740,  261 185,,,,,,,,,,,,  6 799,,,,,   332,,,,,,,,,,,,,,,,,,,,,  11 844,,,,,, 1 772 597,,  58 769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 641,,,,,,  1 476,,,,,,,,,,,,,,,,,  13 464,  100 652,,,   520,,,   480,,  10 608,,,,,,,,,,,,,,,,,,  11 422,,,,,,,,,,,,,,,,,,,,  6 980,   763,,  1 681,,,,,,,,  5 650,,,,,,  88 179,,   82,,,  3 614,,,,   66,,,,,,,,,,,,,,,  7 388,,,,,,,,   300,   585,,,,,,   544,,,  14 353,,,,,,,,,,,,,,,  13 212,,  10 698,,,,,,  8 174,,,,,,,,,,,,,,,,,,,,
81,"China, Macao Special Administrative Region",(7),446,B,  224 929,  12 336,  3 091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  187 448,  13 498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 250,,  2 760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Democratic People's Republic of Korea,,408,I,  35 143,   633,  2 897,,,,,,,,,,,,   112,,,,,   86,,,,,,,,,,,,  1 140,,,,,,,,,   179,,,,,,  19 590,   102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   198,   904,,,,,,,,   173,,,,,,,,,,,,,,,,,,   138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   90,,,,,   207,  1 444,,,,,  5 201,,,,   58,,,,,,,,,,,,,,,,,,,,,,,,   126,,,,,,,,,   300,,,,,,,,,,,,,,,   205,,   661,,,,,,   699,,,,,,,,,,,,,,,,,,,,
83,Japan,,392,C, 1 381 097,  2 983,  19 149,,,,,,,,,  2 950,,,  6 119,   390,,,,  5 003,,,   433,,,,,,,,,  178 865,,,,,,,  1 461,,  7 325,,,,,,  226 056,,,,,,,,,,,,,,,,   577,,,,,   645,,,,,,,,,   442,  3 824,,,,,,  4 017,  1 187,,,,,,,,,,,,,,,,  5 584,  7 052,  8 764,,   869,,,  1 279,,,,,,,,,,,,,,,,,,,,  5 428,,,,,,,,,  1 255,,,,,,,,,,,,   834,,  2 094,,,  1 269,,,   379,,  4 818,,,,,  36 768,  75 318,   585,   345,,,  675 535,,,,  2 199,,,,,,,,,,,,,,,  1 575,,,,,,,,  1 146,  2 832,,,,,   860,   955,,,  16 255,,,,,,,,,,,,,,,  12 657,,  43 792,,,,,,  9 224,,,,,,,,,,,,,,,,,,,,
84,Mongolia,,496,C,  7 424,   210,   561,,,,,,,,,,,,   3,   3,,,,,,,,,,,,,,,,,,,   1,,,,,,   28,,,,,,  1 821,,,,,,,,,,,,,   6,   56,,,,,,,,,,,,,,,,   21,   12,,,,,,   54,,,,,,,,,,,,,,,0,,   26,,,,   1,,,   3,,   134,,   583,,,,,   4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   13,,,,,,   33,   4,,,,   304,,,,  3 042,,,,,,,,,,,,,,,,,   4,,,,,,,,,,,,,   4,,,,   13,,,,,,,   120,,,,,,,   71,,   272,,   6,,,,   11,,,,,,,,,,,,,,,,,,,,
85,Republic of Korea,,410,C,  123 886,  1 425,  4 154,,,,,,,,,,,,   631,,,,,  4 103,,,,,,,,,,,,,,,,,,,   20,,  1 818,,,,,,  48 299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   929,,,,,,   799,,,,,,,,,,,,,,,,,   849,  8 121,,,,,,,,  8 709,,   608,,,,0,,,,,,,,,,,,   149,,,,,,,,,,,,   703,,,,,   552,,,   956,,,   558,,,   150,,,,,  1 674,,,,,,  7 943,,,,,,,,,  1 266,,,,,,,,,,,,,,,,,,,,,   190,,,  1 258,,,,,,,,,  1 588,,,,,,,,,,,,,,,   855,,  16 092,,,  1 823,,,  7 664,,,,,,,,,,,,,,,,,,,,
86,South-Eastern Asia,,920,, 3 700 057,  176 036,  249 294,   398,   440,   586,0,0,  1 363,0,0,   302,   75,   33,  13 108,   768,0,0,  3 688,  56 712,0,0,   405,0,0,0,0,   280,0,0,0,  2 039,0,  3 356,0,0,0,   10,  143 867,0,  3 058,0,0,0,0,   51,  555 675,  32 485,  10 309,   93,0,   296,0,   21,0,0,   92,0,0,0,  3 510,   1,   843,0,0,0,   257,   162,0,0,0,0,0,0,0,0,   192,  1 855,0,0,0,0,0,  3 378,   8,0,   115,0,0,0,   489,   125,0,0,0,0,0,0,   56,   25,  131 258,  471 645,   530,   106,   107,0,   269,  1 155,0,  27 928,  3 311,0,   122,0,   45,0,  210 294,0,   74,0,0,  9 203,0,0,0,0,0,  480 017,0,0,0,0,0,0,0,0,   59,0,0,0,0,0,0,0,  450 230,0,0,  41 725,  1 307,0,  4 840,0,0,   160,0,0,  1 292,   228,  42 196,   522,0,   167,0,   227,  140 109,   38,   415,   27,   67,  10 685,0,0,   68,   82,0,0,0,0,0,0,0,0,0,  4 152,0,0,0,0,  39 388,0,0,0,0,   130,   455,0,   149,  13 965,   1,   17,   69,0,   512,   890,  2 311,0,  85 937,0,  72 135,0,0,0,0,   113,   493,0,0,0,0,0,   242,  38 490,0,  37 085,0,0,0,0,0,  107 159,0,0,0,0,0,,,,,,,,,,,,,,,
87,Brunei Darussalam,,96,B,  84 748,   220,   658,,,,,,,,,,,,   372,,,,,   908,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 718,   432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 742,  4 551,,,,,,,,   138,,,,,,,,,,,,,,,,,,  42 782,,,,,,,,,,,,,,,,,,,,  4 337,   268,,   156,,,,,,,,   574,,,,,,  10 226,,,,,   141,,,,,,,,,,,,,,,,,,,  1 472,,,,,,,,,   916,,,,,,,,,  10 047,,,,,,,,,,,,,,,  1 961,,   129,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Cambodia,,116,B,  92 230,  1 748,  4 002,,,,,,,,,,,,   142,,,,,,,,,,,,,,,,,,,,,,,,,,   53,,,,,,  1 853,   142,,,,,,,,,,,,,   53,,,,,,,,,,,,,,,,,   336,,,,,,   47,,,,,,,,,,,,,,,,,   116,   129,,,,,,   19,,   152,,,,,,,   317,,,,,,,,,,,   210,,,,,,,,,,,,,,,,,   63,,,   55,   37,,,,,,,,,,   50,,,,,,   186,,,,,   68,,,,   37,,,,,,,,,,,,,,,   150,,,,,,,,,   58,,,,,,,,,  37 488,,,,,,,,,,,,,,,   113,,   239,,,,,,  44 367,,,,,,,,,,,,,,,,,,,,
89,Indonesia,,360,B R,  378 960,  38 996,  20 994,,,,,,,,,,,,  3 945,,,,,,,,,,,,,,,,,,,,,,,,,,   189,,,,,,  170 906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5 172,,,,,,,,,  8 293,  3 209,,,,,,,,,,,  9 170,,,,,,  3 577,,,,,,,,,,,,,,,,,,,,,   614,,,,,,,,,,  3 629,,,,,,  2 297,,,,,  7 189,,,,,,,,,,,,,,  3 668,,,,,  2 875,,,,,,,,,,,,,,,,  2 292,,   964,,  71 378,,,,,,,,,,,,,  13 817,,  5 786,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Lao People's Democratic Republic,,418,C R,  23 526,   760,  1 855,,,,,,,,,,,,   18,,,,,,,,,,,,,,,,,,,,,,,,  1 362,,,,,,,,  3 743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 060,,,,,,,,,,,,,,,,,,,,,,,  13 368,,,,,,,,,,,,,,,,,,,,
91,Malaysia,(8),458,C R,  937 368,  36 812,  56 734,   36,,,,,,,,,,,  2 118,,,,,  33 453,,,,,,,,,,,,,,  2 956,,,,,  1 770,,,,,,,,  65 974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  46 325,  421 423,,   72,,,,,,  6 016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  10 170,,,  27 097,,,   853,,,,,,,,  4 484,,,,,,  123 116,,,,,  1 366,,,,,,,,,,,,,,,,,,,  33 418,,,,,   121,,,,  1 366,,,,,,,,,  29 090,,,,,,,,,,,,,,,  3 930,,,,,,,,  28 668,,,,,,,,,,,,,,,,,,,,
92,Myanmar,,104,C,  113 663,  4 922,  8 893,,,,,,,,,,,,,,,,,  1 557,,,,,,,,,,,,,,,,,,,,,,,,,,,  55 637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  37 969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
