,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,United Nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Mauritania,,478,C R,  57 366,   56,  1 829,,,  1 601,,,,,,   66,,,,,,,,,,,   60,,   541,,,,,,,   157,,,,,,,,   385,   50,,,   51,,,   156,,,,,,,,   192,,,,,,,   42,,,,,,   222,,,,,,,,,,,,,   84,,,,   204,,,,,,,,  3 042,  1 178,,,,,,,,,,   84,,,,   54,,,,,,,   31,,,,   116,,,   136,,,,,,,,  7 483,,,,,,,,,,,,,   337,,,,,,,,,,   148,,,,,,,,,,,,,,,,,   69,,,,   60,,,,,,,,,,   300,  37 730,,,,,,,,,,,,   84,,   148,,,,,,   137,,,,,   114,,,,   243,,,,,,,   68,,,   108,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Niger,,562,B R,  122 260,  1 903,  7 938,,,   438,,,,,,,,,,,,,,,,,,,  17 081,,,,,,,,,,,  18 432,,,,   397,,,,   720,,,,,,,,,,,  1 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   149,,,,,,,,  43 060,,,,,,,,,,,,,,,,,,,,,,,,  18 540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 096,,,,,,,,,,,,,,,   504,,,,,,,,,,  9 253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Nigeria,,566,C R,  487 882,  15 241,  34 664,,,,,,,,,,,,,,,,,,,,,,  143 212,,,,,,,,,,,,,,,  10 943,,,,  11 871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  90 479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  8 358,,,,,,,,,  65 493,,,,,,,,,,,,,,,,,,,,,,,  45 868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 658,,,,,,,,,,,,,,,,,,,,,,  60 095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Saint Helena,(4),654,B,   405,   21,   17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   76,,,,,,,,,,,,,,,,,,,,,,,,,,,   291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Senegal,,686,B R,  231 901,  11 339,  22 677,,,  3 275,,,,,,,,,,,,,,,,,,,  2 820,,,,,,,   506,,,,,,,,   792,,,,,,,,,,,,,,,  2 195,,,,,,,,,,,,,,,,,,,,,,,  10 825,,,,  4 029,,   682,  1 395,,,,,,,,  40 236,  23 437,,,,,,,,,,,,,,,,,,,,,,,,,   862,,,,,,,,,,,  26 917,,,,  59 956,,,,,,,,,  3 219,,,,,,,,,,  1 321,   663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 183,,,,  11 638,,,,,,,,,,,,,,,,,,,,,,  1 308,,,,,,,,,,,,,,   626,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Sierra Leone,,694,B R,  98 241,   366,   631,,,,,,,,,,,,,,,,,,,,,,   248,,,,,,,,,,,   33,,   3,,,   36,,,,,,   266,,,,,,,,   70,,,,,,   5,,,,,,,,,,,,,,,,,,,,,  4 984,,   127,  1 242,,,,,,,,  70 656,   22,,,,,,,   385,,,,,,,,,   5,,,,,,,,,  2 083,,  10 813,,,,,,,,,  1 857,,,,   134,,,,,,,,,,,,,,,,,,,   153,  2 012,,,,,,,,,,,,,,,,   13,,,,   71,,,,,,,,,,,   700,,,,,,,,,,   227,,,,,,,,,,,,,,,   39,,,,,,,,,,,,   580,,   480,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Togo,,768,C R,  137 891,  1 244,  12 172,,,,,,,,,,,,,,,,,,,,   32,,  36 899,,,,,,,,,,,  8 781,,   23,,   423,   23,,   226,   433,,,   313,,,,,   155,,,  2 017,,,,,,,   351,,,,,,,,   63,,,,,,,,  1 277,,,   545,   646,,   101,  26 455,,,,,,,,  1 970,   77,,,,,,,,,,,,,,,,,,,,,,,,,,,   102,,,,,,,,,  2 699,,,,   85,,,,,,,,,,,,,,,,,,,  22 364,  16 087,,,,,,,,,,,,,,,,,,,,,  1 452,,,,,,,,   23,,   612,,,   62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   179,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Asia,,935,, 49 340 815,  727 610, 2 283 169, 4 317 593,  3 794,  31 771,0,0,  2 523,0,  14 840,  35 726,  219 741,   67,  44 162,  22 089,  637 444,0,  39 582, 5 103 328,0,  146 883,  14 422,0,   4,0,  119 383,   536,0,  2 944,   4,  332 016,   70,  34 910,  473 214,0,   2,   11,  188 949,   26,  50 546,0,   7,  9 332,0,  3 195, 3 238 615,  70 799,  82 862,  1 987,0,   555,0,   82,   2,   276,   157,0,  9 900,  1 399,  54 420,   343,  6 673,   2,0,   5,   485, 1 295 924,   5,0,  13 781,  3 164,  130 610,0,0,   212,  3 578,  60 474,0,0,0,0,  151 987,  480 431,  1 874,   2,  76 153,0,0,   44,  1 056,   276,0,0,0,   10,0,   2,  17 070,   113, 5 779 010, 1 969 375,  138 574,  727 492,  2 680,0,  99 859,  13 784,   7,  74 170,  258 549,  104 584,  3 387,0,  56 867,  30 589,  354 819,  11 507,  92 104,0,   1,  28 639,0,  21 664,   47,   4,   4,  961 596,   613,0,   55,0,0,   255,   367,0,  3 940,0,0,  1 697,0,0,  175 247,   5, 1 060 237,   2,0,  943 966,  32 114,0,  12 633,   5,   30,  7 457,0,0,  15 647,  10 420, 2 606 933,  1 186,   9,   373,   4,  58 125, 1 009 926,  121 456,  3 407,   56,  10 351,  812 668,  44 227,0,  149 365, 4 035 973,   1,0,0,0,0,0,0,0,0,  64 509,   67,  1 224,   9,   2,  67 570,0,   388,   143,0,  76 959,  14 070,  8 732,  6 156,  550 037, 2 324 770,  317 200,   133,   71,  8 599,  16 417,  475 689,  66 597,  197 667,  134 503,  143 745,0,0,0,   7,  41 541,  118 458,  11 344,0,0,   881,  645 056,  85 759,  202 719,   273,  287 708,   26,  5 330,  359 110,0,   678,  223 811,0,0,  468 515,   920,   139,,,,,,,,,,,,,,,
72,Central Asia,,5500,, 5 183 872,  29 640,  63 718,  17 118,0,   138,0,0,0,0,0,0,  26 741,0,0,   69,  75 721,0,0,0,0,  103 333,0,0,0,0,0,0,0,0,0,0,0,   27,  3 131,0,0,0,0,0,   54,0,0,0,0,0,  2 085,0,0,0,0,0,0,0,0,0,0,0,0,0,  46 711,0,   139,0,0,0,0,0,0,0,0,  1 867,0,0,0,0,   241,0,0,0,0,0,  9 362,  177 616,0,0,  5 763,0,0,0,0,0,0,0,0,0,0,0,0,0,   654,0,  4 832,   68,0,0,0,0,0,0,0,  66 637,0,0,0,  21 980,0,  2 502,0,0,0,0,0,  7 983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   55,0,   117,0,   26,0,0,0,0,   40,   125,0,0,0,0,0,0,  26 959,0,0,0,  24 101,  14 820,0,   713, 3 655 889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,   57,0,  27 288,0,0,0,0,0,0,0,0,  36 274,  3 916,0,0,0,  438 563,0,   333,0,   291,   26,0,  285 941,0,0,   181,0,0,0,   27,0,,,,,,,,,,,,,,,
73,Kazakhstan,,398,B, 2 871 300,,,,,,,,,,,,  6 716,,,,  35 532,,,,,  50 780,,,,,,,,,,,,,  3 131,,,,,,,,,,,,  1 588,,,,,,,,,,,,,,  45 244,,,,,,,,,,,   817,,,,,,,,,,,  2 405,  160 373,,,  5 763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 946,,   817,,,,,,  3 222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  21 465,,,,  23 442,  8 849,,, 2 032 883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  11 617,,,,,,,,,  34 443,   771,,,,  248 273,,,,,,,  168 223,,,,,,,,,,,,,,,,,,,,,,,
74,Kyrgyzstan,,417,B,  389 558,  4 532,  4 289,,,,,,,,,,  4 520,,,,  8 768,,,,,  19 072,,,,,,,,,,,,,,,,,,,,,,,,,   445,,,,,,,,,,,,,,  1 301,,,,,,,,,,,  1 050,,,,,   241,,,,,,  6 254,  5 678,,,,,,,,,,,,,,,,,,,,,,,,,,,,  24 682,,,,,,  1 685,,,,,,  4 761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5 453,,,,   659,  5 138,,   713,  215 735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 669,,,,,,,,,  1 009,  1 876,,,,  52 617,,,,,,,  15 230,,,   181,,,,,,,,,,,,,,,,,,,,
75,Tajikistan,,762,B,  299 266,   100,   233,  17 118,,   138,,,,,,,   207,,,   69,   180,,,,,   720,,,,,,,,,,,,   27,,,,,,,   54,,,,,,   52,,,,,,,,,,,,,,   166,,   139,,,,,,,,,,,,,,,,,,,,   703,   143,,,,,,,,,,,,,,,,,   654,,  1 267,   68,,,,,,,,   889,,,,  11 924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   55,,   117,,   26,,,,,   40,   125,,,,,,,   41,,,,,   833,,,  251 899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   57,,,,,,,,,,,   822,   473,,,,  1 279,,   333,,   291,   26,,  7 971,,,,,,,   27,,,,,,,,,,,,,,,,
76,Turkmenistan,,795,B,  218 498,  1 477,  1 330,,,,,,,,,,  7 800,,,,  8 497,,,,,  4 305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 069,,,,,,,,,,,,,,,,,,,  3 565,,,,,,,,,  20 198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  69 373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  5 367,,,,,,,  94 517,,,,,,,,,,,,,,,,,,,,,,,
77,Uzbekistan,,860,B, 1 405 250,  23 531,  57 866,,,,,,,,,,  7 498,,,,  22 744,,,,,  28 456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  9 353,,,,,,,,,,,,,,,,,,,,,,,,,,,,  20 868,,,,  5 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 085 999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  12 002,,,,,,,,,,   796,,,,  131 027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Eastern Asia,,906,, 5 393 081,  74 427,  477 745,0,0,0,0,0,0,0,0,  3 072,0,0,  21 739,   480,0,0,0,  19 390,0,0,   525,0,0,0,0,0,0,0,0,  309 718,0,0,   2,0,0,0,  1 805,0,  35 521,0,0,0,0,0, 2 534 503,  18 277,  73 001,0,0,0,0,0,0,0,0,0,0,   7,   62,0,   542,0,0,0,0,  1 103,0,0,0,0,0,0,0,0,   637,  8 843,0,0,0,0,0,  7 192,  1 657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  33 468,  178 809,  6 167,0,  1 550,0,0,  2 113,0,  32 687,0,  1 958,0,0,0,0,   5,0,0,0,0,0,0,0,0,0,0,  25 855,0,0,0,0,0,0,0,0,  1 740,0,0,  1 519,0,0,0,0,  1 193,0,0,  9 914,  1 746,0,  6 376,0,0,  2 089,0,0,   380,0,  20 642,0,0,0,0,  56 212,  321 129,   747,  2 443,0,0,  778 694,0,0,0,  13 433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,  10 096,0,   5,0,0,0,   442,0,  1 669,  13 206,0,0,0,0,  1 158,  1 512,0,0,  61 228,   15,0,0,0,0,0,0,   133,0,0,0,0,0,0,  39 397,0,  104 483,0,   7,  4 198,0,0,  64 415,0,0,0,0,0,,,,,,,,,,,,,,,
79,China,(5),156,C,  508 034,  19 262,  99 037,,,,,,,,,,,,  3 765,,,,,  2 895,,,,,,,,,,,,  53 504,,,,,,,,,  6 215,,,,,,,  3 152,  12 685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  6 460,  28 619,,,,,,,,  4 917,,,,,,,,,,,,,,,,,,  4 416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 172,,,,,  9 711,  52 626,,,,,  134 524,,,,  2 135,,,,,,,,,,,,,,,,,,,,,,,,  3 915,,,,,,,,,  10 942,,,,,,,,,,,,,,,  6 561,,  19 286,,,,,,  20 235,,,,,,,,,,,,,,,,,,,,
80,"China, Hong Kong Special Administrative Region",(6),344,B, 2 669 122,  30 447,  333 211,,,,,,,,,,,,  7 506,,,,,   366,,,,,,,,,,,,,,,,,,,,,  15 273,,,,,, 1 886 037,,  60 316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 811,,,,,,  1 629,,,,,,,,,,,,,,,,,  14 864,  111 117,,,   574,,,   530,,  11 711,,,,,,,,,,,,,,,,,,  12 609,,,,,,,,,,,,,,,,,,,,  7 706,   842,,  1 856,,,,,,,,  6 237,,,,,,  97 347,,   90,,,  3 989,,,,   72,,,,,,,,,,,,,,,  8 156,,,,,,,,   331,   646,,,,,,   600,,,  15 845,,,,,,,,,,,,,,,  14 585,,  13 796,,,,,,  9 023,,,,,,,,,,,,,,,,,,,,
81,"China, Macao Special Administrative Region",(7),446,B,  240 791,  13 527,  3 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  199 200,  15 019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  6 534,,  1 983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Democratic People's Republic of Korea,,408,I,  36 183,   648,  3 333,,,,,,,,,,,,   127,,,,,   97,,,,,,,,,,,,  1 801,,,,,,,,,   209,,,,,,  19 511,   106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   217,   963,,,,,,,,   166,,,,,,,,,,,,,,,,,,   149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   107,,,,,   327,  1 771,,,,,  4 528,,,,   72,,,,,,,,,,,,,,,,,,,,,,,,   132,,,,,,,,,   368,,,,,,,,,,,,,,,   221,,   649,,,,,,   681,,,,,,,,,,,,,,,,,,,,
83,Japan,,392,C, 1 686 567,  7 555,  30 121,,,,,,,,,  3 072,,,  9 189,   476,,,,  7 177,,,   525,,,,,,,,,  254 413,,,,,,,  1 761,,  10 089,,,,,,  335 600,,,,,,,,,,,,,,,,   542,,,,,  1 103,,,,,,,,,   613,  5 371,,,,,,  4 295,  1 657,,,,,,,,,,,,,,,,  10 065,  19 347,  6 167,,   974,,,  1 579,,,,,,,,,,,,,,,,,,,,  8 387,,,,,,,,,  1 740,,,,,,,,,,,,   904,,  3 264,,,  1 741,,,   380,,  7 499,,,,,  46 174,  144 882,   742,   370,,,  635 317,,,,  4 893,,,,,,,,,,,,,,,  1 940,,,,,,,,  1 338,  5 655,,,,,  1 158,   907,,,  29 291,,,,,,,,,,,,,,,  16 526,,  44 859,,,,,,  16 909,,,,,,,,,,,,,,,,,,,,
84,Mongolia,,496,C,  8 206,   216,   622,,,,,,,,,,,,   4,   4,,,,,,,,,,,,,,,,,,,   2,,,,,,   32,,,,,,  2 013,,,,,,,,,,,,,   7,   62,,,,,,,,,,,,,,,,   24,   14,,,,,,   60,,,,,,,,,,,,,,,0,,   29,,,,   2,,,   4,,   149,,   644,,,,,   5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   15,,,,,,   37,   5,,,,   336,,,,  3 362,,,,,,,,,,,,,,,,,   5,,,,,,,,,,,,,   5,,,,   15,,,,,,,   133,,,,,,,   79,,   301,,   7,,,,   13,,,,,,,,,,,,,,,,,,,,
85,Republic of Korea,,410,C,  244 178,  2 772,  8 035,,,,,,,,,,,,  1 148,,,,,  8 855,,,,,,,,,,,,,,,,,,,   44,,  3 703,,,,,,  92 142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 647,,,,,,  1 208,,,,,,,,,,,,,,,,,  1 833,  18 763,,,,,,,,  15 744,,  1 314,,,,0,,,,,,,,,,,,   294,,,,,,,,,,,,  1 519,,,,,  1 193,,,  2 208,,,  1 256,,,   348,,,,,  3 612,,,,,,  17 932,,,,,,,,,  2 899,,,,,,,,,,,,,,,,,,,,,   442,,,  2 858,,,,,,,,,  3 640,,,,,,,,,,,,,,,  1 425,,  25 592,,,  4 198,,,  17 554,,,,,,,,,,,,,,,,,,,,
86,South-Eastern Asia,,920,, 4 926 833,  107 176,  278 115,   845,   582,   541,0,0,  2 523,0,0,   657,   141,   67,  14 371,  1 657,0,0,  8 381,  83 228,0,0,   848,0,0,0,0,   531,0,0,0,  4 327,0,  3 794,0,0,0,   11,  173 689,0,  4 153,0,0,0,0,   108,  526 422,  52 421,  9 861,   56,0,   555,0,   29,   2,0,   101,0,0,0,  6 766,   4,  1 283,0,0,0,   481,   336,0,0,0,0,0,0,0,0,   430,  2 378,0,0,0,0,0,  4 245,   11,0,   245,0,0,0,  1 056,   276,0,0,0,0,0,0,   125,   58,  180 273,  706 902,   996,   181,   212,0,   555,  1 708,0,  28 590,  1 619,0,   275,0,   56,0,  294 425,0,   140,0,   1,  4 524,0,0,0,0,0,  759 623,0,0,0,0,0,0,0,0,   105,0,0,0,0,0,0,0,  758 494,0,0,  64 090,  1 283,0,  5 699,0,0,   321,0,0,  1 981,   428,  59 606,  1 186,0,   373,0,   512,  174 498,   75,   533,   54,   126,  8 734,0,0,   154,   139,   1,0,0,0,0,0,0,0,0,  2 669,0,0,0,0,  44 317,0,0,0,0,   223,   852,0,   83,  18 446,   3,   24,   131,0,   791,  1 366,  1 146,0,  118 882,0,  143 745,0,0,0,0,   242,   923,0,0,0,0,0,   453,  50 975,0,  50 028,0,0,0,0,0,  140 176,0,0,0,0,0,,,,,,,,,,,,,,,
87,Brunei Darussalam,,96,B,  96 296,   240,   723,,,,,,,,,,,,   482,,,,,  1 156,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 926,   482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 889,  5 778,,,,,,,,   192,,,,,,,,,,,,,,,,,,  45 258,,,,,,,,,,,,,,,,,,,,  5 008,   289,,   192,,,,,,,,   770,,,,,,  12 614,,,,,   144,,,,,,,,,,,,,,,,,,,  1 445,,,,,,,,,  1 156,,,,,,,,,  13 482,,,,,,,,,,,,,,,  1 926,,   144,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Cambodia,,116,B,  146 085,  1 765,  4 041,,,,,,,,,,,,   229,,,,,,,,,,,,,,,,,,,,,,,,,,   85,,,,,,  2 998,   229,,,,,,,,,,,,,   85,,,,,,,,,,,,,,,,,   543,,,,,,   76,,,,,,,,,,,,,,,,,   187,   208,,,,,,   30,,   246,,,,,,,   513,,,,,,,,,,,   339,,,,,,,,,,,,,,,,,   102,,,   89,   59,,,,,,,,,,   81,,,,,,   301,,,,,   110,,,,   59,,,,,,,,,,,,,,,   242,,,,,,,,,   93,,,,,,,,,  60 844,,,,,,,,,,,,,,,   182,,   386,,,,,,  71 963,,,,,,,,,,,,,,,,,,,,
89,Indonesia,,360,B R,  292 307,  19 050,  10 258,,,,,,,,,,,,  1 928,,,,,,,,,,,,,,,,,,,,,,,,,,   92,,,,,,  83 502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  2 527,,,,,,,,,  4 052,  1 568,,,,,,,,,,,  4 480,,,,,,  1 748,,,,,,,,,,,,,,,,,,,,,   300,,,,,,,,,,  1 773,,,,,,  1 122,,,,,  3 513,,,,,,,,,,,,,,  1 792,,,,,  1 405,,,,,,,,,,,,,,,,  1 120,,   471,,  142 028,,,,,,,,,,,,,  6 751,,  2 827,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Lao People's Democratic Republic,,418,C R,  21 948,  1 140,  3 048,,,,,,,,,,,,   17,,,,,,,,,,,,,,,,,,,,,,,,  1 197,,,,,,,,  3 005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,   282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  1 648,,,,,,,,,,,,,,,,,,,,,,,  11 611,,,,,,,,,,,,,,,,,,,,
91,Malaysia,(8),458,C R, 1 277 223,  44 432,  65 843,   44,,,,,,,,,,,  2 609,,,,,  46 489,,,,,,,,,,,,,,  2 989,,,,,  2 979,,,,,,,,  47 499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  76 707,  634 380,,   121,,,,,,  7 409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  16 841,,,  42 109,,,  1 051,,,,,,,,  6 231,,,,,,  154 427,,,,,  1 682,,,,,,,,,,,,,,,,,,,  39 077,,,,,   204,,,,  1 682,,,,,,,,,  30 108,,,,,,,,,,,,,,,  4 841,,,,,,,,  47 469,,,,,,,,,,,,,,,,,,,,
92,Myanmar,,104,C,  98 011,  4 628,  8 007,,,,,,,,,,,,,,,,,  1 359,,,,,,,,,,,,,,,,,,,,,,,,,,,  44 999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  35 038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  3 980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Philippines,,608,C R,  318 095,  26 609,  57 966,   781,   582,   541,,,  2 523,,,   657,   141,   67,  2 396,  1 657,,,  8 381,   754,,,   848,,,,,   531,,,,  4 146,,   805,,,,   11,   186,,  1 872,,,,,   108,  88 418,   268,,   56,,   555,,   29,,,,,,,  6 033,   2,   846,,,,   481,   336,,,,,,,,,   430,   365,,,,,,  1 638,   11,,   245,,,,  1 056,   276,,,,,,,   125,   58,  4 632,  4 711,   975,   24,   212,,   555,  1 020,,  6 249,   51,,   275,,   56,,   532,,   140,,,   44,,,,,,   316,,,,,,,,,   105,,,,,,,,   333,,,   616,   229,,   105,,,   321,,,  1 176,   428,  1 232,  1 186,,   373,,   512,,   75,   82,   54,   126,  1 827,,,   154,   80,,,,,,,,,,   877,,,,,   231,,,,,,   852,,   83,   151,,   23,   131,,   121,   369,   26,,   120,,  1 717,,,,,   242,   922,,,,,,   453,  33 603,,  35 977,,,,,,   601,,,,,,,,,,,,,,,,,,,,
94,Singapore,,702,B, 1 351 691,  8 038,  124 788,,,,,,,,,,,,  4 588,,,,,  30 155,,,,,,,,,,,,,,,,,,,,,   996,,,,,,  250 198,  51 442,  9 861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  48 248,  50 277,,,,,,,,,,,,,,,,,,,,,,,,,,  710 434,,,,,,,,,,,,,,,,,,,,,,,  1 783,,,,,,,,  42 217,,,,,,  4 027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  4 860,,,,,,,,,  4 921,,,,,,,,,,,,,,,,,  4 858,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Thailand,,764,B R, 1 257 821,   15,   47,   20,,,,,,,,,,,  1 595,,,,,  1 949,,,,,,,,,,,,,,,,,,,  153 382,,   907,,,,,,   200,,,,,,,,   2,,,,,,0,   2,   437,,,,,0,,,,,0,,,,,  1 343,,,,,,  2 531,,,,,,,,,,,,,,,,,  9 112,   549,   21,   36,,,,   658,,  9 971,,,,,,,  289 386,,,,   1,,,,,,,  1 290,,,,,,,,,,,,,,,,,  734 129,,,  15 494,   406,,  2 403,,,,,,   805,,  2 930,,,,,,  1 264,,   143,,,  1 262,,,,,   1,,,,,,,,,0,,,,,   803,,,,,   19,,,,  10 226,   3,   1,,,   670,   997,,,,,,0,,,,,   1,,,,0,,,   59,,  4 411,,,,,,  8 340,,,0,,0,,,,,,,,,,,,,,,
